,source,author,title,description,url,urlToImage,publishedAt,content
319,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,Canadians urged to stay home to help stall spread of coronavirus - The Globe and Mail,Canadians urged to stay home to help stall spread of coronavirus The Globe and Mail Coronavirus: All publicly funded schools in Ontario closing for 2 weeks due to COVID-19 Global News Toronto Public Health urges caution on public gatherings Toronto Star 18 mo…,https://www.theglobeandmail.com/canada/article-canadians-urged-to-stay-home-to-help-stall-spread-of-coronavirus/,https://www.theglobeandmail.com/resizer/zv8IFaYa6KPDYiKHhfVl0dMe6OY=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/EM6FXCZVZ5B6RAHZZDY7LLZQYI.jpg,2020-03-13T01:49:36Z,These are extraordinary times and we have to take every measure possible federal Health Minister Patty Hajdu seen here on March   saidSean KilpatrickThe Canadian PressOntario closed its schools and suspended jury trials BC advised against  chars
320,"{'id': None, 'name': 'Montrealgazette.com'}",,"Montreal schools, universities grapple with new COVID-19 directives - Montreal Gazette",Universities are shifting classes of more than 250 students to online courses and restricting travel by students and staff.,https://montrealgazette.com/news/local-news/montreal-schools-universities-grapple-with-new-covid-19-directives,https://postmediamontrealgazette2.files.wordpress.com/2020/03/1027-city-concordia-7128.jpg,2020-03-12T21:57:21Z,In Montreal COVID fears and governmentimposed limits on travel and gatherings of more than  people forced schools to close Thursday and universities to shift to online courses and restrict trips abroadThe Commission scolaire MargueriteBourgeoys an  chars
321,"{'id': None, 'name': 'Globalnews.ca'}",jj980,"Coronavirus: What’s open, closed — and cancelled — in London, Ont. - Global News","Concerns over COVID-19, the illness caused by the novel coronavirus, mean plans have changed all over London this weekend.",http://globalnews.ca/news/6671754/london-open-closed-cancelled-coronavirus/,https://shawglobalnews.files.wordpress.com/2017/09/budweiser-gardens-3.jpg?quality=70&strip=all&w=720&h=379&crop=1,2020-03-13T15:54:32Z,Theres a long list of closures and cancellations in London this weekend as a result of the novel coronavirus pandemicThe virus which causes the diseaseCOVID was classified as a pandemic by the World Health Organization after it spread worldwide wit  chars
322,"{'id': None, 'name': 'Montrealgazette.com'}",,"Coronavirus March 22: Schools closed till at least May 1, Legault says - Montreal Gazette","Coronavirus March 22: Schools closed till at least May 1, Legault says Montreal Gazette COVID-19: Quebec closing shopping malls, schools and restaurant dining rooms until May 1 CBC.ca Coronavirus: Quebec cases climb to 219, schools to remain closed until May …",https://montrealgazette.com/news/local-news/coronavirus-live-updates-for-sunday-march-22,https://postmediamontrealgazette2.files.wordpress.com/2020/03/covid-que-20200320-2.jpg,2020-03-23T11:10:26Z,This was our live COVID coverage on Sunday March The days top itemsulliQuebec is closing all shopping malls Restaurants are to be takeout onlyliliQuebec schools will remain closed until at least May liliThe number of reported cas  chars
323,"{'id': None, 'name': 'Entrepreneur.com'}",The Oracles,Why Fitness Entrepreneur Jonathan Goodman Chose a Life of Exploration Over a Bigger Business &#8212 and How It Paid Off,"To build a business on your terms, you can't compare yourself to others.",https://www.entrepreneur.com/article/347169,https://assets.entrepreneur.com/content/3x2/2000/20200304181356-jonathan-goodman.jpeg,2020-03-09T18:00:00Z,Opinions expressed by Entrepreneur contributors are their ownIn this series called Member Showcase we publish interviews with members of The Oracles This interview is with Jonathan Goodman founder of the Personal Trainer Development Center a remote edu  chars
324,"{'id': None, 'name': 'Yahoo.com'}",By Andrea Shalal,"Diaspora has big role as Somalia rebuilds economy, global ties: finance minister","Somalia's 2-million strong diaspora has a huge role to play as the Horn of Africa country rebuilds its economy and resets ties with major international institutions after three decades as a ""failed state,"" Somalia's finance minister said. Long saddled with $5…",https://news.yahoo.com/diaspora-big-role-somalia-rebuilds-222521871.html,https://s.yimg.com/ny/api/res/1.2/T6IkFsdcYl7WfqvNPTue_g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04MzI-/https://s.yimg.com/uu/api/res/1.2/EQx1QZOSGBxXzH6wTuADXw--~B/aD01MjA7dz04MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/fec64657b2c63b63a3d2f3bfd97530ea,2020-03-01T22:25:21Z,By Andrea ShalalWASHINGTON Reuters  Somalias million strong diaspora has a huge role to play as the Horn of Africa country rebuilds its economy and resets ties with major international institutions after three decades as a failed state Somalias fi  chars
325,"{'id': None, 'name': 'Designboom.com'}",philip stevens I designboom,moriyama & teshima architects plans timber honey bee research centre for ontario,plans have been revealed for a state-of-the-art research and event center in canada dedicated to the health of the honey bee. The post moriyama & teshima architects plans timber honey bee research centre for ontario appeared first on designboom | architecture…,https://www.designboom.com/architecture/moriyama-teshima-honey-bee-research-centre-ontario-guelph-03-20-2020/,https://www.designboom.com/wp-content/uploads/2020/03/moriyama-teshima-honey-bee-research-centre-university-guelph-designboom-Fb.jpg,2020-03-20T09:30:50Z,plans have been revealed for a stateoftheart research and event center in canada dedicated to the health of the honey bee by learning from one of natures most significant architects the new honey bee research centre HBRC at the university of guelph in  chars
326,"{'id': 'business-insider', 'name': 'Business Insider'}",Jeremy Berke and Yeji Jesse Lee,"CULTIVATED: Cuts at MedMen, the race to enter Canada's edible market, and more","Welcome to Cultivated, our weekly newsletter where we're bringing you an inside look at the deals, trends, and personalities driving the multibillion-dollar global cannabis boom. Sign up here to get it in your inbox every week. If you want a discount to BI Pr…",https://www.businessinsider.com/cultivated-cannabis-newsletter-week-march-13-2020-3,https://i.insider.com/5e6d0f9a84159f4754500d33?width=1200&format=jpeg,2020-03-14T17:05:00Z,Welcome to Cultivated our weekly newsletter where were bringing you an inside look at the deals trends and personalities driving the multibilliondollar global cannabis boom Sign up here to get it in your inbox every week If you want a discount to B  chars
327,"{'id': None, 'name': 'Openculture.com'}",Josh Jones,"The Summerhill School, the Radical Educational Experiment That Let Students Learn What, When, and How They Want (1966)","Among the political and social revolutions of the 1960s, the movement to democratize education is of central historical importance. Parents and politicians were entrenched in battles over integrating local schools years after 1954’s Brown v. Board of Educatio…",http://www.openculture.com/2020/03/summerhill-school.html,http://cdn8.openculture.com/2020/03/08210554/Summerhill-LG.jpg,2020-03-09T14:00:04Z,Among the political and social revolutions of the s the movement to democratize education is of central historical importance Parents and politicians were entrenched in battles over integrating local schools years after s Brown v Board of Education  chars
328,"{'id': None, 'name': 'Newatlas.com'}",Adam Williams,"Zero carbon, timber college building offers lesson in sustainability","Following an architecture competition, Dialog, along with EllisDon and Smoke Architecture, has been commissioned to design the Centennial College A Block Expansion Building. Due for completion in 2023, it's described by the architects as Canada's first zero-c…",https://newatlas.com/architecture/dialog-centennial-college-expansion-timber-zero-carbon/,https://assets.newatlas.com/dims4/default/a23529f/2147483647/strip/true/crop/2500x1313+0+176/resize/1200x630!/quality/90/?url=http%3A%2F%2Fnewatlas-brightspot.s3.amazonaws.com%2F7a%2F6e%2F50738c9f4a98a286977d8d538878%2Fcentennial-college-progress-campus-a-block-day-exterior.JPG,2020-02-26T14:09:17Z,Following an architecture competition Dialog along with EllisDon and Smoke Architecture has been commissioned to design the Centennial College A Block Expansion Building Due for completion in  its described by the architects as Canadas first zeroc  chars
329,"{'id': None, 'name': 'Torontosun.com'}",,"Ontarians advised to avoid travel, cruises, crowds as COVID-19 cases surge - Toronto Sun","Ontarians advised to avoid travel, cruises, crowds as COVID-19 cases surge Toronto Sun Coronavirus: All publicly funded schools in Ontario closing for 2 weeks due to COVID-19 Global News Ontario to close all publicly funded schools for two weeks following Mar…",https://torontosun.com/news/provincial/ontarians-advised-to-avoid-travel-cruises-crowds-as-covid-19-cases-surge,https://postmediatorontosun.files.wordpress.com/2020/03/yaffe-and-williams-e1584054995637.jpg,2020-03-12T23:12:00Z,Ontario public health officials stepped up their campaign against COVID Thursday after the number of cases jumped sharply over a hour periodThe province now has  confirmed cases  up  in one day including an infant and another person under  ye  chars
330,"{'id': None, 'name': 'Calgaryherald.com'}",,Some families asked to self-isolate in Calgary as schools prepare for COVID-19 - Calgary Herald,Some families asked to self-isolate in Calgary as schools prepare for COVID-19 Calgary Herald COVID-19 pandemic: How Calgary universities and schools are preparing CBC.ca View Full coverage on Google News,https://calgaryherald.com/news/local-news/families-asked-to-self-isolate-as-schools-face-covid-19-epidemic-ahead-of-spring-break,https://postmediacalgaryherald2.files.wordpress.com/2019/11/cs20180322jw038-copy.jpg,2020-03-11T22:54:34Z,With spring break Easter holidays and rising cases of COVID looming Calgary public and separate schools have not yet announced plans to monitor the personal travel of staff and students even as some public school families have already been asked to self  chars
331,"{'id': None, 'name': 'Webmd.com'}",WebMD,United States Lags Behind Other Countries in Home Dialysis,"To increase rates of home dialysis, improvements in education, communication, and care coordination are needed, experts say, and the COVID-19 pandemic could provide an extra push.",https://www.webmd.com/lung/news/20200317/united-states-lags-behind-other-countries-in-home-dialysis,https://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/logos/webmd/web/webmd-logo-fb.jpg,2020-03-21T14:37:27Z,A lack of comprehensive education for patients and providers on the benefits of home dialysis is a barrier to uptake in the United States and in other countriesIn Toronto multidisciplinary teams of nurse educators pharmacists social workers and nephrol  chars
332,"{'id': None, 'name': 'Thepointsguy.com'}",Jill Krause,Road-tested homeschool tips for people who never planned to homeschool,"My husband and I never planned to homeschool our kids. We were always quick to proclaim we just weren’t “the type.” We thought we didn’t have the patience, the background and could never take that on. And then we found ourselves homeschooling our four kids wh…",http://thepointsguy.com/news/easy-homeschool-tips/,https://i2.wp.com/thepointsguy.com/wp-content/uploads/2020/03/homeschool.jpg?fit=2121%2C1414px&ssl=1,2020-03-25T18:30:16Z,My husband and I never planned to homeschool our kids We were always quick to proclaim we just werent the type We thought we didnt have the patience the background and could never take that on And then we found ourselves homeschooling our four kids while   chars
333,"{'id': 'abc-news', 'name': 'ABC News'}",COLLEEN LONG and MARIA VERZA Associated Press,DHS: Pandemic measures cut illegal border crossings by half,"A Trump administration official says illegal border crossings have dropped by half as the strictest U.S.-Mexico border policies yet went into place amid the coronavirus pandemic, despite confusion about how it was all working",https://abcnews.go.com/Politics/wireStory/dhs-pandemic-measures-cut-illegal-border-crossings-half-69738681,https://s.abcnews.com/images/Politics/WireAP_b73840689a5948d6aafa3fcdc413feb5_16x9_992.jpg,2020-03-23T11:21:34Z,WASHINGTON  A Trump administration official said Sunday that illegal border crossings have dropped by half as the strictest USMexico border policies yet went into place amid the coronavirus pandemic but there was confusion about how it was all working  chars
